STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
3297,"MITHA TALAB, DEWAS",POND,MADHYA PRADESH,22.0,26.0,6.8,7.1,7.5,8.1,318,746,0.20,2.00,0.00,1.16,2,36,46,70
3298,POND WATER AT LAKODA,POND,MADHYA PRADESH,22.0,22.0,6.8,7.7,7.2,7.9,210,296,1.80,2.20,0.00,0.77,2,6,25,63
3299,HANUMANTAL JABALPUR,POND,MADHYA PRADESH,17.0,30.1,6.4,7.1,7.1,8.4,340,853,3.20,5.40,0.20,2.00,2,240,BDL,1100
3300,"RANITAL TALAB, JABALPUR",POND,MADHYA PRADESH,18.0,32.5,4.8,7.9,6.8,8.6,352,4620,2.10,13.00,0.28,3.64,2,350,BDL,1600
3301,MOTI TALAB AT BALAGHAT,POND,MADHYA PRADESH,13.9,35.9,6.1,8.0,7.3,7.8,320,4870,2.20,4.00,0.25,2.00,2,120,BDL,540
3302,"PIPLIYA PALA TALAB, INDORE",POND,MADHYA PRADESH,19.0,26.0,6.0,6.9,7.1,8.4,278,974,1.40,3.80,0.00,4.29,2,2,84,170
3303,"RANI TALAB, REWA",POND,MADHYA PRADESH,21.0,35.0,6.0,7.2,7.3,8.2,249,382,1.00,1.50,0.21,0.49,2,4,20,39
3304,"RIHAND RESRVOIR, SINGRAULI",POND,MADHYA PRADESH,20.0,40.0,6.2,7.6,7.2,7.6,130,580,1.60,2.00,0.00,0.80,2,2,11,21
3830,"GOKALPUR TALAB, DIST JABALPUR",POND,MADHYA PRADESH,15.8,27.9,6.2,8.2,7.3,8.3,239,796,2.20,7.20,0.00,2.00,2,140,BDL,430
3831,"DAL SAGAR TALAB, DIST SEONI",POND,MADHYA PRADESH,14.0,35.8,6.4,7.5,7.3,8.1,290,512,2.20,4.80,0.34,1.60,2,84,BDL,430
3849,SITAPAT TALAB DHAR,POND,MADHYA PRADESH,18.0,29.0,4.5,7.6,7.1,8.7,301,529,0.80,1.80,0.03,1.13,2,2,32,60
3850,"BAGDOON TALAB PITHAMPUR SANJAY 
JALASHAY PITHAMPUR",POND,MADHYA PRADESH,18.0,28.0,6.6,7.9,7.5,8.9,258,656,1.00,1.90,0.18,2.82,2,2,40,63
2129,"PERIAT TANK NEAR WSS INTAKE POINT 
JABALPUR",TANK,MADHYA PRADESH,16.1,29.9,7.2,8.1,7.2,8.3,233,3370,1.40,1.90,0.34,1.60,2,10,BDL,41
1425,LOKTAK LAKE AT THANA,LAKE,MANIPUR,15.0,29.0,6.5,7.9,6.9,7.4,26,358,2.50,4.30,0.02,0.03,2,5,25,200
1426,LOKTAK LAKE AT BISHNUPUR,LAKE,MANIPUR,15.0,29.0,7.1,8.2,6.9,7.8,130,2442,2.20,4.50,0.03,0.03,2,55,20,90
1629,LOKTAK LAKE AT SENDRA,LAKE,MANIPUR,15.0,29.0,5.2,8.1,6.9,7.5,120,347,2.50,3.60,0.02,0.03,2,10,15,120
1630,LOKTAK LAKE AT KARANG ISLAND,LAKE,MANIPUR,16.0,28.0,5.8,7.7,7.2,7.5,150,411,2.20,3.80,0.02,0.03,2,2,10,100
2837,PUMLEN LAKE AT TOKPACHING,LAKE,MANIPUR,16.0,28.2,4.4,8.2,7.0,7.5,105,3405,2.10,4.70,0.02,0.03,2,15,20,280
2839,PUKHRI AT LANGMEIDONG,POND,MANIPUR,16.0,28.0,6.4,8.1,6.7,7.5,201,311,2.90,3.80,0.03,0.03,2,45,20,142
2840,LAMJAO PUKHURI AT ACHOUBA,POND,MANIPUR,16.0,29.0,6.1,7.9,7.1,7.6,167,297,2.50,26.00,0.00,0.03,2,15,40,185
2841,HIRANMEI PUKHURI AT THOUBAL,POND,MANIPUR,16.0,29.0,5.1,8.1,6.7,7.5,51,430,2.40,4.10,0.02,0.03,2,25,45,130
2842,LANGMEIDONG PUKHURI AT THOUBAL,POND,MANIPUR,16.0,28.8,6.8,8.1,6.4,7.4,220,334,2.70,3.80,0.02,0.03,2,20,30,120
2843,POND AT LALAMBUNG,POND,MANIPUR,18.0,29.0,4.5,7.3,7.1,7.5,210,451,1.50,3.40,0.03,0.03,2,15,30,70
2844,LILONG PUKHURI,POND,MANIPUR,19.0,29.0,6.8,7.8,7.1,7.6,142,3315,2.70,3.80,0.02,0.03,2,10,20,170
2845,POND AT NGAIRANGBAM,POND,MANIPUR,19.0,31.0,7.1,7.9,6.9,7.8,91,311,2.40,4.10,0.02,0.03,2,20,45,150
2846,POND AT MOIDANGPOK,POND,MANIPUR,19.0,30.0,6.9,8.1,7.1,7.6,75,2552,2.60,3.90,0.02,0.03,2,20,35,55
2847,POND AT MAIBAM LOKPACHING,POND,MANIPUR,18.0,29.0,6.4,8.2,6.7,7.6,120,407,2.40,3.40,0.02,0.03,2,25,15,80
2848,POND AT KAKWA BAZAR,POND,MANIPUR,20.0,29.0,4.8,7.4,7.1,7.9,242,550,2.20,3.30,0.03,0.03,2,25,60,140
2849,CHANAM PUKHURI,POND,MANIPUR,18.0,29.0,5.4,7.2,7.0,7.9,249,463,2.10,3.20,0.02,0.03,2,5,95,200
2850,NINGTHEM PUKHURI,POND,MANIPUR,19.0,31.0,5.9,7.1,6.8,7.6,41,476,2.80,3.60,0.02,0.03,2,55,50,495
2851,POND AT KONGBA BAZAR,POND,MANIPUR,18.0,31.0,4.0,7.4,6.8,8.8,345,600,2.20,3.60,0.03,0.03,2,50,65,525
1347,UMIAM LAKE AT BARAPANI,LAKE,MEGHALAYA,15.0,25.0,5.4,6.8,7.0,7.5,81,133,5.20,8.40,0.33,1.52,540,2700,1400,4900
1348,WARD'S LAKE AT SHILLONG,LAKE,MEGHALAYA,11.0,19.0,6.2,7.4,6.9,7.6,137,158,3.80,4.80,0.25,0.83,240,2200,630,4800
1459,"THADLASKEIN LAKE, JOWAI",LAKE,MEGHALAYA,12.0,23.0,6.6,7.5,6.8,7.2,38,59,1.40,2.00,0.26,0.71,12,33,84,240
3346,"UMIAM LAKE AT OUTFALL OF UMIAM RIVER 
INTO LAKE",LAKE,MEGHALAYA,15.0,24.0,4.2,5.9,6.9,7.5,93,182,6.00,9.50,0.39,1.70,790,2700,1500,5800
3347,UMIAM LAKE AT MIDDLE POINT,LAKE,MEGHALAYA,15.0,25.0,5.7,6.8,7.2,8.0,85,135,5.00,8.10,0.36,1.61,410,2700,1100,4700
3348,"UMIAM LAKE ATNEAR UNITED CHRISTIAN 
COLLEGE",LAKE,MEGHALAYA,16.0,24.0,5.2,7.0,7.1,8.1,90,140,5.20,8.80,0.25,1.26,580,2400,1200,6300
3349,"TASEK LAKE AT SONGSAK (NAPHAK),",LAKE,MEGHALAYA,16.0,32.0,6.5,7.7,6.8,7.6,62,83,1.50,2.30,0.25,0.46,21,47,110,280
3723,"TAMDIL LAKE, SAITUAL",LAKE,MIZORAM,12.0,27.0,5.4,9.1,5.9,7.8,78,78,1.50,1.90,0.00,0.19,,,,
3722,LAWBUAI FISHPOND,POND,MIZORAM,15.0,28.0,3.1,8.9,6.9,7.5,241,241,0.90,2.20,0.02,0.22,,,,
3755,"POND NEAR THERMAL POWER PLANT, 
BAIRABI",POND,MIZORAM,15.0,25.0,3.6,7.8,6.5,8.0,210,210,1.90,1.90,0.00,0.16,,,,
3743,"PHE RESERVOIR, HELIPAD, NEW SAIHA",TANK,MIZORAM,16.0,20.0,4.9,9.3,5.2,7.5,38,38,1.10,1.70,0.00,0.16,,,,
2886,"PUDUMPUKHURI, DIMAPUR",LAKE,NAGALAND,22.1,35.0,1.1,6.6,7.0,8.5,107,149,1.30,2.70,0.08,1.20,,,,
2887,"BANGLA FISHERY, DIMAPUR",LAKE,NAGALAND,19.4,33.4,2.6,6.1,6.9,7.7,141,181,1.20,2.70,0.09,2.60,,,,
2437,CHILKA LAKE AT SATAPADA (RAMSAR SITE),LAKE,ODISHA,20.0,30.0,6.4,8.4,6.6,8.2,1606,44390,0.80,2.20,0.20,1.24,20,1700,78,3500
2438,ANSHUPA LAKE KADALIBARI,LAKE,ODISHA,17.0,36.0,4.9,8.1,6.6,8.4,80,234,0.80,2.10,0.11,0.98,20,3500,170,5400
3953,CHILKA AT RAMBHA,LAKE,ODISHA,13.0,28.0,6.2,8.5,7.4,8.4,9842,32150,1.20,2.50,0.13,4.50,2,1100,BDL,4900
3954,TAMPADA LAKE AT CHHATRAPUR,LAKE,ODISHA,14.0,28.0,3.5,10.0,6.7,8.4,364,1385,1.80,6.60,0.12,1.31,BDL,3500,BDL,5400
3955,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,18.0,37.0,5.6,7.9,6.6,8.0,104,213,0.70,1.90,0.13,1.15,20,1400,490,4300
3956,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,18.0,37.0,5.2,8.6,6.5,7.8,108,203,0.30,2.80,0.11,1.49,40,4600,210,7000
3957,ANSHUPA AT SARANDAGARH,LAKE,ODISHA,17.0,37.0,5.6,9.2,6.6,7.8,102,215,0.60,1.90,0.12,3.15,20,3300,130,4600
2431,"BINDUSAGAR ( RELIGIOUS POND OF 
BHUBANESWAR CITY) (NORTH) (LINGRAJ 
TEMPLE)",POND,ODISHA,17.0,31.0,5.4,10.4,6.7,8.3,334,560,1.00,2.90,0.02,9.86,45,54000,170,92000
2432,"NARENDRA POKHARI ( RILIGIOUS POND OF 
PURI CITY)",POND,ODISHA,20.0,29.0,2.4,11.8,7.2,8.8,707,1317,1.60,8.70,0.11,3.55,2,16000,BDL,16000
2433,"MARKANDA POKHARI ( RILIGIOUS POND OF 
PURI CITY)",POND,ODISHA,20.0,30.0,3.9,17.5,7.2,9.0,604,796,2.10,10.10,0.20,10.82,BDL,17000,BDL,54000
2434,"INDRADYUMNA TANK ( RILIGIOUS POND OF 
PURI CITY)",POND,ODISHA,20.0,30.0,2.2,10.6,7.2,8.5,278,653,1.90,6.80,0.15,2.45,20,16000,78,17000
2435,"SWETAGANGA ( RILIGIOUS POND OF PURI 
CITY)",POND,ODISHA,21.0,29.0,2.0,17.1,6.9,9.2,246,1368,2.00,21.60,0.19,8.95,20,2400,45,16000
2436,"PARVATI SAGAR ( RILIGIOUS POND OF PURI 
CITY)",POND,ODISHA,22.0,30.0,2.4,15.2,7.0,8.5,260,576,2.70,29.90,0.13,1.90,130,16000,220,22000
3962,JAGANNATH SAGAR POND OF JEYPORE,POND,ODISHA,20.0,30.0,6.0,7.6,7.2,8.4,166,434,1.40,2.40,0.16,2.34,20,1700,68,4900
3963,RANIGUDA POND,POND,ODISHA,21.0,30.0,3.2,10.8,7.0,8.7,489,1049,1.30,9.80,0.17,4.72,20,16000,78,16000
1396,OUSTERI LAKE,LAKE,PUDUCHERRY,22.0,28.0,3.6,8.9,7.6,7.8,320,447,1.70,4.20,0.02,0.11,220,300,500,500
1686,BAHOUR LAKE,LAKE,PUDUCHERRY,26.0,32.0,1.1,7.5,7.5,7.6,331,591,BDL,4.70,0.03,0.06,220,430,300,540
4634,KANAGAN LAKE,LAKE,PUDUCHERRY,24.0,35.0,6.1,9.0,7.7,8.0,128,341,1.40,2.60,0.00,0.22,780,7900,14000,28000
1297,"HARIKE LAKE AT HARIKE VILLAGE, PUNJAB",LAKE,PUNJAB,13.0,32.0,6.9,8.6,7.2,8.0,229,380,1.00,2.10,0.50,1.00,300,2700,1300,6300
1382,"HARIKE LAKE D/S FROM CANAL, PUNJAB",LAKE,PUNJAB,13.0,32.0,5.8,8.8,7.2,8.2,194,410,1.00,3.90,0.40,1.40,360,2100,1000,4600
2912,"RANJIT SAGAR RESERVOIR, PUNJAB",LAKE,PUNJAB,10.0,28.0,7.2,8.9,7.2,7.9,152,226,BDL,1.00,0.10,0.10,26,43,63,84
1285,"PICHOLA LAKE AT UDAIPUR (WATER INTAKE 
POINT), RAJASTHAN",LAKE,RAJASTHAN,18.0,24.0,5.8,7.0,2.0,8.7,470,780,0.70,3.04,2.00,3.11,11,64,64,120
1286,"UDAISAGAR LAKE AT UDAIPUR (INTAKE PT.) 
RAJASTHAN",LAKE,RAJASTHAN,18.0,26.0,5.0,7.8,7.6,8.8,860,1860,3.00,6.80,2.14,2.80,9,150,28,460
1414,"PUSHKAR LAKE, RAJASTHAN",LAKE,RAJASTHAN,15.0,32.0,0.9,4.9,7.3,8.4,190,570,1.70,22.50,2.20,3.50,20,75,39,210
1481,"FATEH SAGAR LAKE AT UDAIPUR INTAKE 
POINT OF PHED, RAJASTHAN",LAKE,RAJASTHAN,18.0,22.0,5.1,8.0,8.0,8.8,480,880,1.40,2.20,1.67,2.36,11,39,75,150
1714,"KAYALANA JHEEL JODHPUR, RAJASTHAN",LAKE,RAJASTHAN,22.0,30.0,5.3,9.2,7.2,8.4,260,390,0.70,1.60,1.84,2.74,7,23,28,39
1716,"NAKKI LAKE, MT. ABU, RAJASTHAN",LAKE,RAJASTHAN,12.5,28.0,4.3,6.6,7.2,8.4,230,370,0.80,3.60,1.78,3.12,9,93,28,150
2935,"JET SAGAR LAKE, BUNDI, RAJASTHAN",LAKE,RAJASTHAN,18.0,32.0,3.6,6.6,7.3,8.2,390,480,1.40,3.40,1.77,2.74,20,75,75,150
2936,"JAISAMAND LAKE, ALWAR, RAJASTHAN",LAKE,RAJASTHAN,25.0,26.0,5.6,5.9,7.0,7.2,150,290,0.74,1.60,1.34,1.54,7,23,14,64
2937,"SILISERH LAKE, ALWAR, RAJASTHAN",LAKE,RAJASTHAN,18.0,31.0,5.8,7.9,7.1,8.4,180,280,0.90,3.80,1.60,2.20,9,39,20,75
2938,"RAJSAMAND LAKE , RAJSAMAND- POINT NO. 
1, RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,16.0,22.0,2.5,5.7,7.7,8.5,480,650,1.20,2.76,1.70,2.37,11,93,28,240
2939,"RAJSAMAND LAKE , RAJSAMAND- POINT NO. 
2, RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,16.0,22.5,2.9,5.9,7.7,8.5,480,620,0.20,3.04,1.82,2.37,11,93,28,240
2940,"GAPE- SAGAR LAKE, DUNGARPUR, RAJASTHAN",LAKE,RAJASTHAN,14.0,22.0,4.5,7.5,7.6,8.4,580,1000,1.60,3.52,1.82,2.28,11,93,75,210
2941,"JAISAMAND LAKE, SALUMBER, UDAIPUR, 
POINT NO. 1, RAJASTHAN",LAKE,RAJASTHAN,16.0,22.0,6.8,7.7,7.7,8.5,510,660,0.90,2.10,1.60,2.20,11,39,28,148
2942,"JAISAMAND LAKE, SALUMBER, UDAIPUR, 
POINT NO. 2, RAJASTHAN",LAKE,RAJASTHAN,16.0,22.0,7.0,7.8,7.7,8.6,510,630,0.60,1.90,1.68,2.10,9,64,28,120
2943,"LODHA TALAB, BANSWARA- DUNGARPUR 
ROAD, BANSWARA, RAJASTHAN",LAKE,RAJASTHAN,13.0,30.0,3.5,5.1,7.5,8.3,640,1320,1.30,5.70,1.46,3.15,23,150,120,240
2944,"JALMAHAL, JAIPUR, RAJASTHAN",LAKE,RAJASTHAN,15.0,27.0,0.5,5.3,7.9,9.0,2500,5000,5.00,28.20,2.21,3.12,39,240,120,460
4795,"NELA TALAB, SECTOR-14 HIRAN MARG, 
UDAIPUR",LAKE,RAJASTHAN,18.0,26.0,3.4,5.5,8.0,8.9,540,2100,2.10,8.40,1.14,2.28,20,240,75,460
4179,"BADI KA TALAB, UDAIPUR",POND,RAJASTHAN,18.0,24.0,4.0,7.8,7.4,8.7,370,1130,1.20,3.40,1.76,2.46,9,64,28,210
1420,"KODAI KANAL LAKE, TAMILNADU",LAKE,TAMIL NADU,17.0,25.0,6.3,7.2,6.5,7.7,107,130,2.30,5.60,0.00,3.55,46,63,63,84
